SK_sale,order_id,item_id,SK_customer,SK_product,SK_staff,SK_store,SK_order_status,SK_order_date,SK_required_date,SK_shipped_date,quantity,list_price,discount,discount_amount,revenue_usd,net_revenue_EGP,net_revenue_EUR,net_revenue_GBP,net_revenue_AED,net_revenue_SAR,is_late_delivery,delivery_status,locality
3802,1304,4,1409.0,17,6.0,2.0,4.0,710.0,711.0,711.0,1,429.0,0.05,21.450000000000003,407.55,21812.18,351.97,306.41,1496.99,1529.79,0.0,On Time,Local
3803,1305,1,257.0,85,7.0,2.0,4.0,711.0,713.0,712.0,1,329.99,0.2,65.998,263.99,14128.81,227.99,198.48,969.67,990.92,0.0,On Time,Local
3804,1305,2,257.0,9,7.0,2.0,4.0,711.0,713.0,712.0,1,2999.99,0.07,209.9993,2789.99,149321.0,2409.52,2097.62,10248.05,10472.58,0.0,On Time,Local
3805,1305,3,257.0,11,7.0,2.0,4.0,711.0,713.0,712.0,1,1680.99,0.05,84.04950000000001,1596.94,85468.65,1379.17,1200.64,5865.8,5994.31,0.0,On Time,Local
3806,1305,4,257.0,91,7.0,2.0,4.0,711.0,713.0,712.0,2,349.99,0.05,34.999,664.98,35589.9,574.3,499.96,2442.57,2496.09,0.0,On Time,Local
3807,1306,1,28.0,103,6.0,2.0,4.0,714.0,715.0,716.0,2,551.99,0.05,55.199000000000005,1048.78,56130.98,905.76,788.51,3852.33,3936.73,1.0,Late,Local
3808,1306,2,28.0,81,6.0,2.0,4.0,714.0,715.0,716.0,2,1099.99,0.07,153.9986,2045.98,109501.39,1766.97,1538.24,7515.19,7679.84,1.0,Late,Local
3809,1306,3,28.0,45,6.0,2.0,4.0,714.0,715.0,716.0,1,869.99,0.2,173.99800000000002,695.99,37249.57,601.08,523.27,2556.48,2612.49,1.0,Late,Local
3810,1306,4,28.0,42,6.0,2.0,4.0,714.0,715.0,716.0,1,2299.99,0.2,459.998,1839.99,98476.75,1589.07,1383.37,6758.56,6906.63,1.0,Late,Local
3811,1306,5,28.0,9,6.0,2.0,4.0,714.0,715.0,716.0,2,2999.99,0.07,419.9986,5579.98,298642.0,4819.05,4195.24,20496.1,20945.15,1.0,Late,Local
3812,1307,1,1384.0,96,2.0,1.0,4.0,716.0,717.0,719.0,2,349.99,0.07,48.9986,650.98,34840.62,562.21,489.43,2391.15,2443.53,1.0,Late,Local
3813,1307,2,1384.0,53,2.0,1.0,4.0,716.0,717.0,719.0,2,749.99,0.2,299.99600000000004,1199.98,64223.25,1036.34,902.19,4407.71,4504.27,1.0,Late,Local
3814,1307,3,1384.0,69,2.0,1.0,4.0,716.0,717.0,719.0,2,416.99,0.2,166.79600000000002,667.18,35707.65,576.2,501.61,2450.65,2504.34,1.0,Late,Local
3815,1308,1,713.0,54,7.0,2.0,4.0,716.0,718.0,718.0,1,3199.99,0.05,159.9995,3039.99,162701.06,2625.43,2285.58,11166.34,11410.98,0.0,On Time,Local
3816,1308,2,713.0,69,7.0,2.0,4.0,716.0,718.0,718.0,1,416.99,0.2,83.39800000000001,333.59,17853.82,288.1,250.81,1225.33,1252.17,0.0,On Time,Local
3817,1308,3,713.0,14,7.0,2.0,4.0,716.0,718.0,718.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,0.0,On Time,Local
3818,1308,4,713.0,56,7.0,2.0,4.0,716.0,718.0,718.0,1,5499.99,0.2,1099.998,4399.99,235488.62,3799.97,3308.08,16161.82,16515.91,0.0,On Time,Local
3819,1308,5,713.0,32,7.0,2.0,4.0,716.0,718.0,718.0,1,469.99,0.07,32.899300000000004,437.09,23393.17,377.48,328.62,1605.5,1640.67,0.0,On Time,Local
3820,1309,1,821.0,65,6.0,2.0,4.0,716.0,719.0,718.0,1,346.99,0.05,17.349500000000003,329.64,17642.42,284.69,247.84,1210.82,1237.34,0.0,On Time,Local
3821,1309,2,821.0,87,6.0,2.0,4.0,716.0,719.0,718.0,2,189.99,0.2,75.99600000000001,303.98,16269.09,262.53,228.54,1116.56,1141.03,0.0,On Time,Local
3822,1310,1,444.0,59,3.0,1.0,4.0,718.0,719.0,720.0,1,2599.99,0.2,519.9979999999999,2079.99,111321.61,1796.35,1563.81,7640.12,7807.5,1.0,Late,Local
3823,1310,2,444.0,77,3.0,1.0,4.0,718.0,719.0,720.0,2,799.99,0.2,319.99600000000004,1279.98,68504.87,1105.43,962.34,4701.56,4804.56,1.0,Late,Local
3824,1310,3,444.0,11,3.0,1.0,4.0,718.0,719.0,720.0,2,1680.99,0.1,336.19800000000004,3025.78,161940.54,2613.16,2274.89,11114.14,11357.64,1.0,Late,Local
3825,1310,4,444.0,54,3.0,1.0,4.0,718.0,719.0,720.0,1,3199.99,0.2,639.998,2559.99,137011.34,2210.89,1924.7,9403.23,9609.24,1.0,Late,Local
3826,1311,1,1021.0,69,6.0,2.0,4.0,718.0,720.0,721.0,1,416.99,0.1,41.699000000000005,375.29,20085.62,324.11,282.16,1378.5,1408.7,1.0,Late,Local
3827,1311,2,1021.0,45,6.0,2.0,4.0,718.0,720.0,721.0,2,869.99,0.07,121.79860000000001,1618.18,86605.42,1397.51,1216.61,5943.82,6074.04,1.0,Late,Local
3828,1311,3,1021.0,27,6.0,2.0,4.0,718.0,720.0,721.0,2,999.99,0.1,199.99800000000002,1799.98,96335.4,1554.52,1353.29,6611.6,6756.45,1.0,Late,Local
3829,1311,4,1021.0,42,6.0,2.0,4.0,718.0,720.0,721.0,1,2299.99,0.1,229.999,2069.99,110786.41,1787.71,1556.3,7603.38,7769.97,1.0,Late,Local
3830,1312,1,311.0,67,3.0,1.0,4.0,719.0,722.0,720.0,2,250.99,0.05,25.099000000000004,476.88,25522.74,411.85,358.54,1751.65,1790.03,0.0,On Time,Local
3831,1312,2,311.0,14,3.0,1.0,4.0,719.0,722.0,720.0,1,269.99,0.2,53.998000000000005,215.99,11559.84,186.54,162.39,793.36,810.75,0.0,On Time,Local
3832,1312,3,311.0,20,3.0,1.0,4.0,719.0,722.0,720.0,1,599.99,0.07,41.999300000000005,557.99,29863.77,481.9,419.52,2049.58,2094.49,0.0,On Time,Local
3833,1313,1,1294.0,75,3.0,1.0,4.0,719.0,721.0,721.0,1,599.99,0.2,119.998,479.99,25689.19,414.53,360.87,1763.08,1801.7,0.0,On Time,Local
3834,1313,2,1294.0,33,3.0,1.0,4.0,719.0,721.0,721.0,1,469.99,0.2,93.998,375.99,20123.08,324.72,282.68,1381.07,1411.33,0.0,On Time,Local
3835,1313,3,1294.0,69,3.0,1.0,4.0,719.0,721.0,721.0,1,416.99,0.07,29.189300000000003,387.8,20755.16,334.92,291.56,1424.45,1455.66,0.0,On Time,Local
3836,1314,1,1027.0,52,7.0,2.0,4.0,719.0,720.0,722.0,1,875.99,0.07,61.319300000000005,814.67,43601.35,703.58,612.5,2992.41,3057.97,1.0,Late,Local
3837,1314,2,1027.0,72,7.0,2.0,4.0,719.0,720.0,722.0,2,619.99,0.05,61.999,1177.98,63045.8,1017.34,885.65,4326.9,4421.7,1.0,Late,Local
3838,1314,3,1027.0,94,7.0,2.0,4.0,719.0,720.0,722.0,1,249.99,0.1,24.999000000000002,224.99,12041.52,194.31,169.16,826.42,844.53,1.0,Late,Local
3839,1315,1,931.0,104,9.0,3.0,4.0,719.0,721.0,722.0,2,481.99,0.07,67.47860000000001,896.5,47980.92,774.25,674.02,3292.98,3365.12,1.0,Late,Local
3840,1315,2,931.0,41,9.0,3.0,4.0,719.0,721.0,722.0,1,1469.99,0.05,73.4995,1396.49,74740.51,1206.05,1049.93,5129.52,5241.9,1.0,Late,Local
3841,1315,3,931.0,24,9.0,3.0,4.0,719.0,721.0,722.0,1,549.99,0.1,54.999,494.99,26491.99,427.49,372.15,1818.17,1858.01,1.0,Late,Local
3842,1315,4,931.0,26,9.0,3.0,4.0,719.0,721.0,722.0,1,599.99,0.07,41.999300000000005,557.99,29863.77,481.9,419.52,2049.58,2094.49,1.0,Late,Local
3843,1315,5,931.0,16,9.0,3.0,4.0,719.0,721.0,722.0,2,599.99,0.2,239.996,959.98,51378.38,829.07,721.75,3526.15,3603.4,1.0,Late,Local
3844,1316,1,846.0,76,3.0,1.0,4.0,720.0,723.0,721.0,2,299.99,0.1,59.998000000000005,539.98,28899.87,466.34,405.98,1983.43,2026.88,0.0,On Time,Local
3845,1316,2,846.0,90,3.0,1.0,4.0,720.0,723.0,721.0,1,209.99,0.1,20.999000000000002,188.99,10114.79,163.22,142.09,694.19,709.4,0.0,On Time,Local
3846,1317,1,418.0,82,3.0,1.0,4.0,721.0,722.0,723.0,1,659.99,0.1,65.99900000000001,593.99,31790.5,512.99,446.58,2181.81,2229.62,1.0,Late,Local
3847,1318,1,75.0,82,6.0,2.0,4.0,721.0,724.0,723.0,2,659.99,0.2,263.99600000000004,1055.98,56516.33,911.98,793.92,3878.77,3963.75,0.0,On Time,Local
3848,1318,2,75.0,62,6.0,2.0,4.0,721.0,724.0,723.0,2,3499.99,0.2,1399.996,5599.98,299712.4,4836.32,4210.27,20569.57,21020.22,0.0,On Time,Local
3849,1318,3,75.0,111,6.0,2.0,4.0,721.0,724.0,723.0,1,470.99,0.2,94.19800000000001,376.79,20165.9,325.41,283.28,1384.01,1414.33,0.0,On Time,Local
3850,1318,4,75.0,92,6.0,2.0,4.0,721.0,724.0,723.0,1,209.99,0.07,14.699300000000003,195.29,10451.97,168.66,146.83,717.33,733.05,0.0,On Time,Local
3851,1319,1,604.0,75,6.0,2.0,4.0,721.0,724.0,724.0,1,599.99,0.07,41.999300000000005,557.99,29863.77,481.9,419.52,2049.58,2094.49,0.0,On Time,Local
3852,1319,2,604.0,91,6.0,2.0,4.0,721.0,724.0,724.0,1,349.99,0.2,69.998,279.99,14985.14,241.81,210.51,1028.45,1050.98,0.0,On Time,Local
3853,1320,1,244.0,104,3.0,1.0,4.0,722.0,724.0,723.0,1,481.99,0.1,48.199000000000005,433.79,23216.55,374.63,326.14,1593.38,1628.28,0.0,On Time,Local
3854,1320,2,244.0,93,3.0,1.0,4.0,722.0,724.0,723.0,1,209.99,0.05,10.499500000000001,199.49,10676.76,172.29,149.98,732.76,748.81,0.0,On Time,Local
3855,1320,3,244.0,99,3.0,1.0,4.0,722.0,724.0,723.0,2,299.99,0.2,119.99600000000001,479.98,25688.66,414.53,360.87,1763.04,1801.66,0.0,On Time,Local
3856,1321,1,217.0,34,3.0,1.0,4.0,724.0,725.0,725.0,1,469.99,0.1,46.999,422.99,22638.54,365.31,318.02,1553.71,1587.75,0.0,On Time,Local
3857,1321,2,217.0,107,3.0,1.0,4.0,724.0,725.0,725.0,1,416.99,0.1,41.699000000000005,375.29,20085.62,324.11,282.16,1378.5,1408.7,0.0,On Time,Local
3858,1321,3,217.0,11,3.0,1.0,4.0,724.0,725.0,725.0,2,1680.99,0.1,336.19800000000004,3025.78,161940.54,2613.16,2274.89,11114.14,11357.64,0.0,On Time,Local
3859,1322,1,39.0,28,7.0,2.0,4.0,725.0,728.0,727.0,2,2499.99,0.05,249.999,4749.98,254220.18,4102.23,3571.21,17447.39,17829.64,0.0,On Time,Local
3860,1322,2,39.0,104,7.0,2.0,4.0,725.0,728.0,727.0,2,481.99,0.05,48.199000000000005,915.78,49012.79,790.9,688.52,3363.8,3437.49,0.0,On Time,Local
3861,1323,1,273.0,27,6.0,2.0,4.0,725.0,726.0,726.0,2,999.99,0.07,139.9986,1859.98,99546.62,1606.34,1398.4,6831.99,6981.67,0.0,On Time,Local
3862,1323,2,273.0,20,6.0,2.0,4.0,725.0,726.0,726.0,1,599.99,0.05,29.9995,569.99,30506.01,492.26,428.54,2093.66,2139.53,0.0,On Time,Local
3863,1323,3,273.0,70,6.0,2.0,4.0,725.0,726.0,726.0,1,659.99,0.05,32.999500000000005,626.99,33556.67,541.49,471.39,2303.03,2353.49,0.0,On Time,Local
3864,1324,1,862.0,66,6.0,2.0,4.0,726.0,729.0,728.0,1,250.99,0.1,25.099000000000004,225.89,12089.69,195.09,169.83,829.73,847.91,0.0,On Time,Local
3865,1324,2,862.0,120,6.0,2.0,4.0,726.0,729.0,728.0,2,2499.99,0.2,999.996,3999.98,214079.98,3454.51,3007.33,14692.53,15014.42,0.0,On Time,Local
3866,1324,3,862.0,235,6.0,2.0,4.0,726.0,729.0,728.0,1,899.99,0.1,89.99900000000001,809.99,43350.88,699.53,608.98,2975.21,3040.4,0.0,On Time,Local
3867,1324,4,862.0,3,6.0,2.0,4.0,726.0,729.0,728.0,1,999.99,0.2,199.99800000000002,799.99,42815.68,690.9,601.46,2938.48,3002.86,0.0,On Time,Local
3868,1325,1,68.0,139,8.0,3.0,4.0,726.0,727.0,728.0,1,2999.99,0.05,149.99949999999998,2849.99,152532.21,2461.34,2142.73,10468.44,10697.79,1.0,Late,Local
3869,1325,2,68.0,257,8.0,3.0,4.0,726.0,727.0,728.0,1,899.99,0.05,44.999500000000005,854.99,45759.29,738.4,642.81,3140.51,3209.31,1.0,Late,Local
3870,1325,3,68.0,209,8.0,3.0,4.0,726.0,727.0,728.0,1,2999.99,0.1,299.99899999999997,2699.99,144504.17,2331.8,2029.95,9917.47,10134.75,1.0,Late,Local
3871,1325,4,68.0,28,8.0,3.0,4.0,726.0,727.0,728.0,1,2499.99,0.07,174.9993,2324.99,124434.08,2007.94,1748.01,8540.04,8727.14,1.0,Late,Local
3872,1326,1,567.0,190,9.0,3.0,4.0,726.0,728.0,727.0,2,2799.99,0.07,391.9986,5207.98,278732.46,4497.78,3915.55,19129.69,19548.8,0.0,On Time,Local
3873,1326,2,567.0,269,9.0,3.0,4.0,726.0,728.0,727.0,2,199.99,0.07,27.998600000000003,371.98,19908.47,321.25,279.67,1366.34,1396.27,0.0,On Time,Local
3874,1327,1,1026.0,151,6.0,2.0,4.0,727.0,728.0,730.0,2,1549.99,0.07,216.9986,2882.98,154297.85,2489.83,2167.53,10589.62,10821.63,1.0,Late,Local
3875,1327,2,1026.0,235,6.0,2.0,4.0,727.0,728.0,730.0,2,899.99,0.1,179.99800000000002,1619.98,86701.76,1399.07,1217.96,5950.43,6080.8,1.0,Late,Local
3876,1327,3,1026.0,48,6.0,2.0,4.0,727.0,728.0,730.0,2,1499.99,0.1,299.998,2699.98,144503.64,2331.79,2029.94,9917.43,10134.71,1.0,Late,Local
3877,1327,4,1026.0,180,6.0,2.0,4.0,727.0,728.0,730.0,1,919.99,0.2,183.99800000000002,735.99,39390.38,635.62,553.34,2703.4,2762.63,1.0,Late,Local
3878,1328,1,1083.0,241,6.0,2.0,4.0,727.0,728.0,728.0,1,749.99,0.07,52.499300000000005,697.49,37329.85,602.37,524.4,2561.99,2618.12,0.0,On Time,Local
3879,1328,2,1083.0,129,6.0,2.0,4.0,727.0,728.0,728.0,2,919.99,0.1,183.99800000000002,1655.98,88628.49,1430.16,1245.03,6082.66,6215.93,0.0,On Time,Local
3880,1328,3,1083.0,228,6.0,2.0,4.0,727.0,728.0,728.0,1,319.99,0.07,22.399300000000004,297.59,15927.1,257.01,223.74,1093.09,1117.04,0.0,On Time,Local
3881,1328,4,1083.0,311,6.0,2.0,4.0,727.0,728.0,728.0,1,749.99,0.1,74.99900000000001,674.99,36125.64,582.94,507.48,2479.34,2533.66,0.0,On Time,Local
3882,1328,5,1083.0,247,6.0,2.0,4.0,727.0,728.0,728.0,1,599.99,0.1,59.999,539.99,28900.41,466.35,405.98,1983.46,2026.92,0.0,On Time,Local
3883,1329,1,443.0,143,3.0,1.0,4.0,729.0,730.0,731.0,1,1099.99,0.07,76.9993,1022.99,54750.69,883.49,769.12,3757.6,3839.92,1.0,Late,Local
3884,1329,2,443.0,107,3.0,1.0,4.0,729.0,730.0,731.0,1,416.99,0.05,20.849500000000003,396.14,21201.52,342.12,297.83,1455.08,1486.96,1.0,Late,Local
3885,1329,3,443.0,55,3.0,1.0,4.0,729.0,730.0,731.0,1,2699.99,0.07,188.9993,2510.99,134388.85,2168.57,1887.86,9223.24,9425.31,1.0,Late,Local
3886,1329,4,443.0,283,3.0,1.0,4.0,729.0,730.0,731.0,2,319.99,0.2,127.99600000000001,511.98,27401.3,442.16,384.93,1880.58,1921.78,1.0,Late,Local
3887,1329,5,443.0,13,3.0,1.0,4.0,729.0,730.0,731.0,1,269.99,0.1,26.999000000000002,242.99,13004.89,209.85,182.69,892.54,912.09,1.0,Late,Local
3888,1330,1,761.0,232,7.0,2.0,4.0,729.0,730.0,732.0,1,479.99,0.2,95.998,383.99,20551.25,331.63,288.7,1410.45,1441.35,1.0,Late,Local
3889,1330,2,761.0,243,7.0,2.0,4.0,729.0,730.0,732.0,2,679.99,0.05,67.99900000000001,1291.98,69147.11,1115.8,971.36,4745.64,4849.61,1.0,Late,Local
3890,1330,3,761.0,230,7.0,2.0,4.0,729.0,730.0,732.0,2,429.99,0.2,171.996,687.98,36820.87,594.16,517.25,2527.05,2582.42,1.0,Late,Local
3891,1330,4,761.0,102,7.0,2.0,4.0,729.0,730.0,732.0,2,489.99,0.05,48.999,930.98,49826.29,804.02,699.95,3419.63,3494.55,1.0,Late,Local
3892,1330,5,761.0,282,7.0,2.0,4.0,729.0,730.0,732.0,1,279.99,0.1,27.999000000000002,251.99,13486.57,217.63,189.46,925.6,945.88,1.0,Late,Local
3893,1331,1,1122.0,253,6.0,2.0,4.0,730.0,731.0,733.0,1,2599.99,0.05,129.99949999999998,2469.99,132194.51,2133.16,1857.03,9072.64,9271.42,1.0,Late,Local
3894,1331,2,1122.0,290,6.0,2.0,4.0,730.0,731.0,733.0,1,369.99,0.05,18.4995,351.49,18811.84,303.56,264.26,1291.08,1319.36,1.0,Late,Local
3895,1331,3,1122.0,145,6.0,2.0,4.0,730.0,731.0,733.0,2,1799.99,0.1,359.99800000000005,3239.98,173404.58,2798.15,2435.94,11900.93,12161.67,1.0,Late,Local
3896,1331,4,1122.0,300,6.0,2.0,4.0,730.0,731.0,733.0,1,799.99,0.2,159.99800000000002,639.99,34252.43,552.72,481.17,2350.78,2402.28,1.0,Late,Local
3897,1332,1,256.0,296,7.0,2.0,4.0,731.0,732.0,734.0,1,369.99,0.2,73.998,295.99,15841.46,255.63,222.54,1087.22,1111.04,1.0,Late,Local
3898,1332,2,256.0,93,7.0,2.0,4.0,731.0,732.0,734.0,2,209.99,0.05,20.999000000000002,398.98,21353.51,344.57,299.97,1465.51,1497.62,1.0,Late,Local
3899,1332,3,256.0,179,7.0,2.0,4.0,731.0,732.0,734.0,2,919.99,0.07,128.79860000000002,1711.18,91582.8,1477.83,1286.53,6285.42,6423.13,1.0,Late,Local
3900,1332,4,256.0,298,7.0,2.0,4.0,731.0,732.0,734.0,1,279.99,0.1,27.999000000000002,251.99,13486.57,217.63,189.46,925.6,945.88,1.0,Late,Local
3901,1333,1,203.0,205,8.0,3.0,4.0,731.0,732.0,732.0,2,4999.99,0.05,499.999,9499.98,508441.43,8204.49,7142.44,34894.85,35659.36,0.0,On Time,Local
3902,1333,2,203.0,304,8.0,3.0,4.0,731.0,732.0,732.0,2,679.99,0.1,135.99800000000002,1223.98,65507.73,1057.07,920.23,4495.86,4594.36,0.0,On Time,Local
3903,1333,3,203.0,99,8.0,3.0,4.0,731.0,732.0,732.0,2,299.99,0.1,59.998000000000005,539.98,28899.87,466.34,405.98,1983.43,2026.88,0.0,On Time,Local
3904,1333,4,203.0,12,8.0,3.0,4.0,731.0,732.0,732.0,1,549.99,0.05,27.4995,522.49,27963.8,451.24,392.83,1919.18,1961.23,0.0,On Time,Local
3905,1333,5,203.0,78,8.0,3.0,4.0,731.0,732.0,732.0,1,647.99,0.1,64.799,583.19,31212.48,503.66,438.46,2142.14,2189.08,0.0,On Time,Local
3906,1334,1,425.0,203,6.0,2.0,4.0,732.0,734.0,735.0,2,4999.99,0.05,499.999,9499.98,508441.43,8204.49,7142.44,34894.85,35659.36,1.0,Late,Local
3907,1334,2,425.0,160,6.0,2.0,4.0,732.0,734.0,735.0,2,4499.99,0.07,629.9986,8369.98,447963.53,7228.58,6292.86,30744.19,31417.77,1.0,Late,Local
3908,1334,3,425.0,84,6.0,2.0,4.0,732.0,734.0,735.0,2,109.99,0.1,21.998,197.98,10595.94,170.98,148.85,727.21,743.14,1.0,Late,Local
3909,1334,4,425.0,13,6.0,2.0,4.0,732.0,734.0,735.0,1,269.99,0.05,13.499500000000001,256.49,13727.41,221.51,192.84,942.13,962.77,1.0,Late,Local
3910,1334,5,425.0,42,6.0,2.0,4.0,732.0,734.0,735.0,1,2299.99,0.05,114.9995,2184.99,116941.24,1887.03,1642.76,8025.8,8201.63,1.0,Late,Local
3911,1335,1,955.0,138,7.0,2.0,4.0,732.0,733.0,733.0,2,2249.99,0.05,224.999,4274.98,228798.05,3692.01,3214.09,15702.64,16046.67,0.0,On Time,Local
3912,1336,1,904.0,29,2.0,1.0,4.0,734.0,735.0,737.0,2,999.99,0.2,399.99600000000004,1599.98,85631.35,1381.79,1202.92,5876.97,6005.72,1.0,Late,Local
3913,1336,2,904.0,157,2.0,1.0,4.0,734.0,735.0,737.0,1,6499.99,0.05,324.9995,6174.99,330487.09,5332.92,4642.59,22681.66,23178.6,1.0,Late,Local
3914,1336,3,904.0,21,2.0,1.0,4.0,734.0,735.0,737.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,1.0,Late,Local
3915,1336,4,904.0,207,2.0,1.0,4.0,734.0,735.0,737.0,1,3999.99,0.1,399.999,3599.99,192672.41,3109.07,2706.61,13223.3,13513.01,1.0,Late,Local
3916,1336,5,904.0,185,2.0,1.0,4.0,734.0,735.0,737.0,1,2799.99,0.1,279.99899999999997,2519.99,134870.53,2176.34,1894.62,9256.3,9459.1,1.0,Late,Local
3917,1337,1,970.0,153,7.0,2.0,4.0,734.0,737.0,737.0,1,4999.99,0.1,499.999,4499.99,240840.65,3886.34,3383.26,16529.14,16891.27,0.0,On Time,Local
3918,1338,1,905.0,169,6.0,2.0,4.0,735.0,736.0,738.0,2,6499.99,0.07,909.9986,12089.98,647058.91,10441.29,9089.69,44408.31,45381.25,1.0,Late,Local
3919,1339,1,580.0,175,3.0,1.0,4.0,736.0,739.0,738.0,1,3199.99,0.07,223.9993,2975.99,159275.77,2570.16,2237.46,10931.26,11170.75,0.0,On Time,Local
3920,1340,1,1066.0,253,3.0,1.0,4.0,737.0,738.0,738.0,1,2599.99,0.2,519.9979999999999,2079.99,111321.61,1796.35,1563.81,7640.12,7807.5,0.0,On Time,Local
3921,1340,2,1066.0,92,3.0,1.0,4.0,737.0,738.0,738.0,2,209.99,0.2,83.99600000000001,335.98,17981.74,290.16,252.6,1234.1,1261.14,0.0,On Time,Local
3922,1340,3,1066.0,237,3.0,1.0,4.0,737.0,738.0,738.0,2,849.99,0.05,84.99900000000001,1614.98,86434.15,1394.75,1214.2,5932.06,6062.03,0.0,On Time,Local
3923,1341,1,1258.0,215,7.0,2.0,4.0,737.0,738.0,739.0,2,749.99,0.07,104.99860000000001,1394.98,74659.7,1204.75,1048.8,5123.97,5236.23,1.0,Late,Local
3924,1341,2,1258.0,56,7.0,2.0,4.0,737.0,738.0,739.0,2,5499.99,0.2,2199.996,8799.98,470977.24,7599.94,6616.15,32323.65,33031.82,1.0,Late,Local
3925,1341,3,1258.0,234,7.0,2.0,4.0,737.0,738.0,739.0,2,899.99,0.05,89.99900000000001,1709.98,91518.58,1476.79,1285.63,6281.01,6418.62,1.0,Late,Local
3926,1341,4,1258.0,66,7.0,2.0,4.0,737.0,738.0,739.0,2,250.99,0.05,25.099000000000004,476.88,25522.74,411.85,358.54,1751.65,1790.03,1.0,Late,Local
3927,1342,1,1393.0,60,7.0,2.0,4.0,737.0,738.0,740.0,1,1559.99,0.05,77.99950000000001,1481.99,79316.49,1279.89,1114.21,5443.57,5562.83,1.0,Late,Local
3928,1342,2,1393.0,270,7.0,2.0,4.0,737.0,738.0,740.0,1,209.99,0.05,10.499500000000001,199.49,10676.76,172.29,149.98,732.76,748.81,1.0,Late,Local
3929,1343,1,594.0,244,6.0,2.0,4.0,738.0,740.0,739.0,1,559.99,0.05,27.9995,531.99,28472.24,459.44,399.97,1954.08,1996.89,0.0,On Time,Local
3930,1343,2,594.0,99,6.0,2.0,4.0,738.0,740.0,739.0,1,299.99,0.05,14.999500000000001,284.99,15252.74,246.13,214.27,1046.81,1069.75,0.0,On Time,Local
3931,1343,3,594.0,184,6.0,2.0,4.0,738.0,740.0,739.0,2,3499.99,0.2,1399.996,5599.98,299712.4,4836.32,4210.27,20569.57,21020.22,0.0,On Time,Local
3932,1343,4,594.0,65,6.0,2.0,4.0,738.0,740.0,739.0,2,346.99,0.2,138.79600000000002,555.18,29713.38,479.47,417.4,2039.26,2083.94,0.0,On Time,Local
3933,1343,5,594.0,206,6.0,2.0,4.0,738.0,740.0,739.0,1,3299.99,0.1,329.999,2969.99,158954.65,2564.98,2232.95,10909.22,11148.23,0.0,On Time,Local
3934,1344,1,916.0,77,6.0,2.0,4.0,738.0,741.0,740.0,2,799.99,0.07,111.99860000000001,1487.98,79637.08,1285.07,1118.72,5465.57,5585.32,0.0,On Time,Local
3935,1344,2,916.0,103,6.0,2.0,4.0,738.0,741.0,740.0,2,551.99,0.2,220.79600000000002,883.18,47268.03,762.74,664.01,3244.05,3315.13,0.0,On Time,Local
3936,1344,3,916.0,3,6.0,2.0,4.0,738.0,741.0,740.0,1,999.99,0.07,69.9993,929.99,49773.31,803.17,699.2,3415.99,3490.83,0.0,On Time,Local
3937,1344,4,916.0,61,6.0,2.0,4.0,738.0,741.0,740.0,1,4999.99,0.07,349.9993,4649.99,248868.69,4015.88,3496.03,17080.11,17454.32,0.0,On Time,Local
3938,1345,1,1037.0,40,6.0,2.0,4.0,739.0,740.0,740.0,2,4999.99,0.2,1999.996,7999.98,428161.03,6909.04,6014.68,29385.13,30028.92,0.0,On Time,Local
3939,1345,2,1037.0,172,6.0,2.0,4.0,739.0,740.0,740.0,2,3199.99,0.05,319.999,6079.98,325402.13,5250.87,4571.15,22332.68,22821.96,0.0,On Time,Local
3940,1345,3,1037.0,164,6.0,2.0,4.0,739.0,740.0,740.0,2,1549.0,0.2,619.6,2478.4,132644.62,2140.43,1863.35,9103.53,9302.98,0.0,On Time,Local
3941,1345,4,1037.0,2,6.0,2.0,4.0,739.0,740.0,740.0,2,749.99,0.2,299.99600000000004,1199.98,64223.25,1036.34,902.19,4407.71,4504.27,0.0,On Time,Local
3942,1346,1,136.0,134,8.0,3.0,4.0,739.0,740.0,740.0,2,1499.99,0.05,149.999,2849.98,152531.68,2461.33,2142.72,10468.4,10697.76,0.0,On Time,Local
3943,1346,2,136.0,150,8.0,3.0,4.0,739.0,740.0,740.0,1,4499.99,0.05,224.9995,4274.99,228798.59,3692.02,3214.1,15702.68,16046.71,0.0,On Time,Local
3944,1346,3,136.0,18,8.0,3.0,4.0,739.0,740.0,740.0,2,449.0,0.05,44.900000000000006,853.1,45658.14,736.76,641.39,3133.56,3202.22,0.0,On Time,Local
3945,1346,4,136.0,249,8.0,3.0,4.0,739.0,740.0,740.0,1,749.99,0.1,74.99900000000001,674.99,36125.64,582.94,507.48,2479.34,2533.66,0.0,On Time,Local
3946,1346,5,136.0,263,8.0,3.0,4.0,739.0,740.0,740.0,2,89.99,0.2,35.996,143.98,7705.85,124.35,108.25,528.86,540.45,0.0,On Time,Local
3947,1347,1,247.0,43,2.0,1.0,4.0,740.0,743.0,743.0,2,5299.99,0.07,741.9986,9857.98,527601.68,8513.67,7411.59,36209.84,37003.16,0.0,On Time,Local
3948,1347,2,247.0,53,2.0,1.0,4.0,740.0,743.0,743.0,1,749.99,0.05,37.499500000000005,712.49,38132.65,615.33,535.68,2617.08,2674.42,0.0,On Time,Local
